Date,Scored,Name,ID,Team,Bet,GPG,Last 5 GPG,HGPG,PPG,OTPM,TGPG,OTGA,Home (1)
2024-02-17,0,Mitchell Chaffee,8482070,Tampa Bay,850,0.12,0,0.1,0,17982,3.44,2.44,1
2024-02-17,0,Anthony Cirelli,8478519,Tampa Bay,250,0.22,0.4,0.21,7,17982,3.44,2.44,1
2024-02-17,0,Michael Eyssimont,8479591,Tampa Bay,450,0.15,0,0.12,2,17982,3.44,2.44,1
2024-02-17,0,Luke Glendening,8476822,Tampa Bay,650,0.15,0,0.1,0,17982,3.44,2.44,1
2024-02-17,1,Brandon Hagel,8479542,Tampa Bay,195,0.35,0.6,0.32,12,17982,3.44,2.44,1
2024-02-17,0,Nikita Kucherov,8476453,Tampa Bay,100,0.67,0.8,0.47,36,17982,3.44,2.44,1
2024-02-17,0,Tyler Motte,8477353,Tampa Bay,650,0.09,0,0.11,0,17982,3.44,2.44,1
2024-02-17,0,Nicholas Paul,8477426,Tampa Bay,0,0.25,0.2,0.22,13,17982,3.44,2.44,1
2024-02-17,1,Brayden Point,8478010,Tampa Bay,160,0.47,0.2,0.5,40,17982,3.44,2.44,1
2024-02-17,0,Conor Sheary,8477839,Tampa Bay,800,0.03,0,0.18,4,17982,3.44,2.44,1
2024-02-17,0,Steven Stamkos,8474564,Tampa Bay,185,0.44,0.4,0.46,43,17982,3.44,2.44,1
2024-02-17,0,Austin Watson,8475766,Tampa Bay,1000,0.07,0,0.12,0,17982,3.44,2.44,1
2024-02-17,0,Erik Cernak,8478416,Tampa Bay,1400,0.02,0.2,0.03,0,17982,3.44,2.44,1
2024-02-17,0,Haydn Fleury,8477938,Tampa Bay,1500,0.07,0,0.04,0,17982,3.44,2.44,1
2024-02-17,0,Victor Hedman,8475167,Tampa Bay,400,0.17,0,0.17,13,17982,3.44,2.44,1
2024-02-17,0,Emil Martinsen Lilleberg,8482929,Tampa Bay,1700,0,0,0,0,17982,3.44,2.44,1
2024-02-17,0,Nick Perbix,8480246,Tampa Bay,1400,0.04,0.2,0.05,0,17982,3.44,2.44,1
2024-02-17,0,Darren Raddysh,8478178,Tampa Bay,950,0.07,0,0.07,0,17982,3.44,2.44,1
2024-02-17,0,Aleksander Barkov,8477493,Florida,230,0.25,0.2,0.38,21,15028,3.24,3.27,0
2024-02-17,1,Sam Bennett,8477935,Florida,270,0.26,0,0.3,14,15028,3.24,3.27,0
2024-02-17,0,Nick Cousins,8476393,Florida,600,0.05,0,0.1,3,15028,3.24,3.27,0
2024-02-17,0,Jonah Gadjovich,8479981,Florida,0,0.08,0.2,0.06,0,15028,3.24,3.27,0
2024-02-17,0,Ryan Lomberg,8479066,Florida,650,0.07,0.4,0.13,1,15028,3.24,3.27,0
2024-02-17,0,Anton Lundell,8482113,Florida,340,0.14,0.6,0.18,1,15028,3.24,3.27,0
2024-02-17,0,Eetu Luostarinen,8480185,Florida,400,0.19,0.4,0.16,4,15028,3.24,3.27,0
2024-02-17,0,Sam Reinhart,8477933,Florida,110,0.72,0.4,0.47,58,15028,3.24,3.27,0
2024-02-17,0,Evan Rodrigues,8478542,Florida,330,0.15,0,0.21,16,15028,3.24,3.27,0
2024-02-17,1,Kevin Stenlund,8478831,Florida,650,0.15,0,0.13,0,15028,3.24,3.27,0
2024-02-17,1,Matthew Tkachuk,8479314,Florida,185,0.33,0.4,0.47,33,15028,3.24,3.27,0
2024-02-17,1,Carter Verhaeghe,8477409,Florida,135,0.52,0.8,0.44,15,15028,3.24,3.27,0
2024-02-17,0,Oliver Ekman-Larsson,8475171,Florida,800,0.17,0,0.09,4,15028,3.24,3.27,0
2024-02-17,1,Gustav Forsling,8478055,Florida,750,0.13,0,0.14,2,15028,3.24,3.27,0
2024-02-17,0,Dmitry Kulikov,8475179,Florida,1600,0,0,0.05,0,15028,3.24,3.27,0
2024-02-17,0,Josh Mahura,8479372,Florida,0,0,0,0.04,0,15028,3.24,3.27,0
2024-02-17,0,Niko Mikkola,8478859,Florida,1200,0.06,0,0.03,0,15028,3.24,3.27,0
2024-02-17,1,Brandon Montour,8477986,Florida,550,0.05,0,0.16,6,15028,3.24,3.27,0
2024-02-17,0,Josh Anderson,8476981,Montreal,380,0.14,0,0.25,6,15725,2.78,3.08,1
2024-02-17,0,Joel Armia,8476469,Montreal,400,0.24,0.2,0.16,1,15725,2.78,3.08,1
2024-02-17,0,Cole Caufield,8481540,Montreal,120,0.35,0.4,0.41,20,15725,2.78,3.08,1
2024-02-17,0,Jake Evans,8478133,Montreal,550,0.07,0.4,0.11,1,15725,2.78,3.08,1
2024-02-17,0,Brendan Gallagher,8475848,Montreal,390,0.16,0.2,0.16,6,15725,2.78,3.08,1
2024-02-17,0,Brandon Gignac,8479330,Montreal,500,0.2,0.2,0.2,0,15725,2.78,3.08,1
2024-02-17,1,Alex Newhook,8481618,Montreal,275,0.26,0,0.17,4,15725,2.78,3.08,1
2024-02-17,0,Tanner Pearson,8476871,Montreal,425,0.11,0,0.16,2,15725,2.78,3.08,1
2024-02-17,0,Michael Pezzetta,8479543,Montreal,750,0.07,0.2,0.1,0,15725,2.78,3.08,1
2024-02-17,0,Joshua Roy,8482749,Montreal,0,0.11,0,0.11,0,15725,2.78,3.08,1
2024-02-17,0,Juraj Slafkovsky,8483515,Montreal,210,0.22,1,0.17,6,15725,2.78,3.08,1
2024-02-17,1,Nick Suzuki,8480018,Montreal,190,0.35,1.2,0.3,23,15725,2.78,3.08,1
2024-02-17,0,Kaiden Guhle,8482087,Montreal,900,0.08,0,0.09,0,15725,2.78,3.08,1
2024-02-17,0,Johnathan Kovacevic,8480192,Montreal,1300,0.13,0,0.07,0,15725,2.78,3.08,1
2024-02-17,0,Mike Matheson,8476875,Montreal,500,0.13,0,0.15,5,15725,2.78,3.08,1
2024-02-17,0,David Savard,8475233,Montreal,1100,0.12,0,0.06,0,15725,2.78,3.08,1
2024-02-17,0,Jayden Struble,8481593,Montreal,1200,0.06,0,0.06,0,15725,2.78,3.08,1
2024-02-17,1,Arber Xhekaj,8482964,Montreal,1200,0.04,0,0.08,2,15725,2.78,3.08,1
2024-02-17,0,Nic Dowd,8475343,Washington,500,0.19,0.2,0.18,0,18117,2.38,3.52,0
2024-02-17,0,Beck Malenstyn,8479359,Washington,550,0.1,0.2,0.1,0,18117,2.38,3.52,0
2024-02-17,1,Anthony Mantha,8477511,Washington,310,0.33,0.2,0.23,2,18117,2.38,3.52,0
2024-02-17,0,Connor McMichael,8481580,Washington,350,0.16,0.2,0.13,1,18117,2.38,3.52,0
2024-02-17,1,Sonny Milano,8477947,Washington,0,0.17,0.2,0.19,6,18117,2.38,3.52,0
2024-02-17,1,T.J. Oshie,8471698,Washington,215,0.26,0.2,0.31,22,18117,2.38,3.52,0
2024-02-17,0,Alex Ovechkin,8471214,Washington,130,0.29,1,0.52,37,18117,2.38,3.52,0
2024-02-17,0,Max Pacioretty,8474157,Washington,240,0.06,0,0.38,5,18117,2.38,3.52,0
2024-02-17,1,Aliaksei Protas,8481656,Washington,550,0.06,0,0.07,0,18117,2.38,3.52,0
2024-02-17,0,Michael Sgarbossa,8475958,Washington,650,0,0,0.13,0,18117,2.38,3.52,0
2024-02-17,0,Dylan Strome,8478440,Washington,165,0.38,0.2,0.32,13,18117,2.38,3.52,0
2024-02-17,0,Tom Wilson,8476880,Washington,240,0.24,0,0.31,12,18117,2.38,3.52,0
2024-02-17,0,John Carlson,8474590,Washington,450,0.06,0,0.17,11,18117,2.38,3.52,0
2024-02-17,0,Joel Edmundson,8476441,Washington,1400,0.03,0,0.05,0,18117,2.38,3.52,0
2024-02-17,0,Martin Fehervary,8480796,Washington,1000,0.04,0,0.08,0,18117,2.38,3.52,0
2024-02-17,0,Nick Jensen,8475324,Washington,1200,0,0,0.05,0,18117,2.38,3.52,0
2024-02-17,0,Rasmus Sandin,8480873,Washington,850,0.05,0.2,0.08,0,18117,2.38,3.52,0
2024-02-17,0,Trevor van Riemsdyk,8477845,Washington,0,0,0,0.05,0,18117,2.38,3.52,0
2024-02-17,1,Tyler Bertuzzi,8477479,Toronto,280,0.12,0,0.28,15,20759,3.46,3.42,1
2024-02-17,0,Max Domi,8477503,Toronto,350,0.1,0.2,0.18,9,20759,3.46,3.42,1
2024-02-17,0,Noah Gregor,8479393,Toronto,450,0.1,0,0.13,1,20759,3.46,3.42,1
2024-02-17,0,Pontus Holmberg,8480995,Toronto,550,0.08,0,0.11,1,20759,3.46,3.42,1
2024-02-17,0,David Kampf,8480144,Toronto,600,0.08,0,0.1,0,20759,3.46,3.42,1
2024-02-17,0,Matthew Knies,8482720,Toronto,300,0.18,0.2,0.17,0,20759,3.46,3.42,1
2024-02-17,0,Mitchell Marner,8478483,Toronto,120,0.43,0.4,0.42,22,20759,3.46,3.42,1
2024-02-17,1,Auston Matthews,8479318,Toronto,-120,0.88,1,0.71,43,20759,3.46,3.42,1
2024-02-17,1,Bobby McMann,8482259,Toronto,450,0.18,0.6,0.13,0,20759,3.46,3.42,1
2024-02-17,1,William Nylander,8477939,Toronto,100,0.52,0.8,0.46,32,20759,3.46,3.42,1
2024-02-17,0,Ryan Reaves,8471817,Toronto,0,0.08,0.2,0.06,0,20759,3.46,3.42,1
2024-02-17,1,Nicholas Robertson,8481582,Toronto,360,0.21,0,0.17,1,20759,3.46,3.42,1
2024-02-17,0,Simon Benoit,8481122,Toronto,1000,0.03,0,0.03,0,20759,3.46,3.42,1
2024-02-17,0,TJ Brodie,8474673,Toronto,0,0,0,0.03,0,20759,3.46,3.42,1
2024-02-17,0,William Lagesson,8478021,Toronto,1400,0,0,0,0,20759,3.46,3.42,1
2024-02-17,0,Timothy Liljegren,8480043,Toronto,850,0.06,0,0.08,1,20759,3.46,3.42,1
2024-02-17,1,Jake McCabe,8476931,Toronto,550,0.09,0,0.05,1,20759,3.46,3.42,1
2024-02-17,0,Leo Carlsson,8484153,Anaheim,0,0.24,0,0.24,3,14469,2.57,3.17,0
2024-02-17,0,Sam Carrick,8475842,Anaheim,600,0.13,0,0.12,1,14469,2.57,3.17,0
2024-02-17,0,Adam Henrique,8474641,Anaheim,295,0.29,0,0.33,14,14469,2.57,3.17,0
2024-02-17,0,Ross Johnston,8477527,Anaheim,1000,0,0,0.02,0,14469,2.57,3.17,0
2024-02-17,0,Max Jones,8479368,Anaheim,550,0.11,0,0.12,0,14469,2.57,3.17,0
2024-02-17,0,Alex Killorn,8473986,Anaheim,0,0.18,0.4,0.27,13,14469,2.57,3.17,0
2024-02-17,0,Isac Lundestrom,8480806,Anaheim,700,0.12,0.2,0.14,0,14469,2.57,3.17,0
2024-02-17,0,Mason McTavish,8482745,Anaheim,300,0.33,0.4,0.25,11,14469,2.57,3.17,0
2024-02-17,0,Jakob Silfverberg,8475164,Anaheim,450,0.1,0,0.11,5,14469,2.57,3.17,0
2024-02-17,1,Ryan Strome,8476458,Anaheim,400,0.16,0.6,0.2,9,14469,2.57,3.17,0
2024-02-17,0,Troy Terry,8478873,Anaheim,285,0.3,0.6,0.38,16,14469,2.57,3.17,0
2024-02-17,1,Frank Vatrano,8478366,Anaheim,215,0.43,0.4,0.3,17,14469,2.57,3.17,0
2024-02-17,0,Cam Fowler,8475764,Anaheim,700,0.08,0.4,0.11,12,14469,2.57,3.17,0
2024-02-17,0,Radko Gudas,8475462,Anaheim,1100,0.13,0,0.05,0,14469,2.57,3.17,0
2024-02-17,0,Gustav Lindstrealm,8480184,Anaheim,0,0.14,0,0.04,0,14469,2.57,3.17,0
2024-02-17,0,Ilya Lyubushkin,8480950,Anaheim,1600,0,0,0.02,0,14469,2.57,3.17,0
2024-02-17,0,Pavel Mintyukov,8483490,Anaheim,1000,0.07,0.2,0.07,0,14469,2.57,3.17,0
2024-02-17,0,Urho Vaakanainen,8480001,Anaheim,1400,0.02,0,0.01,0,14469,2.57,3.17,0
2024-02-17,1,Nathan Bastian,8479414,New Jersey,700,0.06,0,0.12,3,17397,3.34,2.85,1
2024-02-17,0,Jesper Bratt,8479407,New Jersey,165,0.38,0,0.35,17,17397,3.34,2.85,1
2024-02-17,0,Erik Haula,8475287,New Jersey,320,0.23,0,0.21,7,17397,3.34,2.85,1
2024-02-17,1,Nico Hischier,8480002,New Jersey,190,0.38,0.6,0.34,15,17397,3.34,2.85,1
2024-02-17,0,Alexander Holtz,8482125,New Jersey,500,0.23,0,0.19,3,17397,3.34,2.85,1
2024-02-17,0,Jack Hughes,8481559,New Jersey,115,0.46,0.4,0.52,21,17397,3.34,2.85,1
2024-02-17,0,Curtis Lazar,8477508,New Jersey,650,0.12,0,0.11,0,17397,3.34,2.85,1
2024-02-17,0,Timo Meier,8478414,New Jersey,225,0.25,0.2,0.42,33,17397,3.34,2.85,1
2024-02-17,0,Dawson Mercer,8482110,New Jersey,370,0.28,0.2,0.27,8,17397,3.34,2.85,1
2024-02-17,0,Tomas Nosek,8477931,New Jersey,950,0,0,0.06,0,17397,3.34,2.85,1
2024-02-17,0,Ondrej Palat,8476292,New Jersey,360,0.19,0.4,0.24,4,17397,3.34,2.85,1
2024-02-17,1,Tyler Toffoli,8475726,New Jersey,155,0.44,0.4,0.36,25,17397,3.34,2.85,1
2024-02-17,0,Kevin Bahl,8480860,New Jersey,1500,0,0,0.02,0,17397,3.34,2.85,1
2024-02-17,0,Luke Hughes,8482684,New Jersey,550,0.15,0,0.16,4,17397,3.34,2.85,1
2024-02-17,0,John Marino,8478507,New Jersey,1200,0.08,0,0.04,0,17397,3.34,2.85,1
2024-02-17,0,Colin Miller,8476525,New Jersey,1200,0.06,0,0.06,1,17397,3.34,2.85,1
2024-02-17,0,Simon Nemec,8483495,New Jersey,950,0.06,0,0.06,0,17397,3.34,2.85,1
2024-02-17,1,Brendan Smith,8474090,New Jersey,1800,0.03,0,0.04,0,17397,3.34,2.85,1
2024-02-17,0,Cam Atkinson,8474715,Philadelphia,300,0.24,0,0.28,4,16127,2.91,3.42,0
2024-02-17,0,Noah Cates,8480220,Philadelphia,550,0.06,0.2,0.15,4,16127,2.91,3.42,0
2024-02-17,0,Sean Couturier,8476461,Philadelphia,245,0.22,0.2,0.21,5,16127,2.91,3.42,0
2024-02-17,0,Nicolas Deslauriers,8475235,Philadelphia,0,0,0,0.07,0,16127,2.91,3.42,0
2024-02-17,0,Joel Farabee,8480797,Philadelphia,225,0.31,0,0.24,3,16127,2.91,3.42,0
2024-02-17,0,Morgan Frost,8480028,Philadelphia,275,0.2,0.4,0.18,4,16127,2.91,3.42,0
2024-02-17,0,Garnet Hathaway,8477903,Philadelphia,650,0.09,0.2,0.14,0,16127,2.91,3.42,0
2024-02-17,0,Travis Konecny,8478439,Philadelphia,125,0.47,0.8,0.38,11,16127,2.91,3.42,0
2024-02-17,0,Scott Laughton,8476872,Philadelphia,400,0.13,0.4,0.18,6,16127,2.91,3.42,0
2024-02-17,0,Ryan Poehling,8480068,Philadelphia,500,0.14,0.4,0.14,2,16127,2.91,3.42,0
2024-02-17,1,Owen Tippett,8480015,Philadelphia,145,0.37,0.2,0.29,11,16127,2.91,3.42,0
2024-02-17,0,Jamie Drysdale,8482142,Philadelphia,800,0.13,0.2,0.06,1,16127,2.91,3.42,0
2024-02-17,0,Travis Sanheim,8477948,Philadelphia,800,0.09,0.2,0.09,0,16127,2.91,3.42,0
2024-02-17,1,Nick Seeler,8476372,Philadelphia,1300,0,0,0.03,0,16127,2.91,3.42,0
2024-02-17,0,Marc Staal,8471686,Philadelphia,1700,0.05,0,0.04,0,16127,2.91,3.42,0
2024-02-17,0,Sean Walker,8480336,Philadelphia,1100,0.09,0,0.06,0,16127,2.91,3.42,0
2024-02-17,0,Cam York,8481546,Philadelphia,950,0.11,0,0.08,1,16127,2.91,3.42,0
2024-02-17,0,Egor Zamula,8481178,Philadelphia,0,0.11,0,0.07,2,16127,2.91,3.42,0
2024-02-17,0,Nils Aman,8482496,Vancouver,950,0.06,0,0.06,0,15070,3.69,2.27,1
2024-02-17,0,Teddy Blueger,8476927,Vancouver,700,0.12,0,0.1,0,15070,3.69,2.27,1
2024-02-17,0,Brock Boeser,8478444,Vancouver,205,0.55,0,0.35,29,15070,3.69,2.27,1
2024-02-17,0,Phillip Di Giuseppe,8476858,Vancouver,750,0.08,0,0.14,0,15070,3.69,2.27,1
2024-02-17,0,Conor Garland,8478856,Vancouver,310,0.2,0.6,0.22,3,15070,3.69,2.27,1
2024-02-17,0,Nils Hoglander,8481535,Vancouver,450,0.32,0.6,0.22,1,15070,3.69,2.27,1
2024-02-17,0,Sam Lafferty,8478043,Vancouver,700,0.19,0,0.15,0,15070,3.69,2.27,1
2024-02-17,0,Elias Lindholm,8477496,Vancouver,250,0.24,0.4,0.36,27,15070,3.69,2.27,1
2024-02-17,0,Ilya Mikheyev,8481624,Vancouver,425,0.2,0,0.29,5,15070,3.69,2.27,1
2024-02-17,0,J.T. Miller,8476468,Vancouver,205,0.44,0.4,0.41,27,15070,3.69,2.27,1
2024-02-17,0,Elias Pettersson,8480012,Vancouver,185,0.51,0.2,0.46,26,15070,3.69,2.27,1
2024-02-17,0,Pius Suter,8480459,Vancouver,340,0.29,0,0.2,2,15070,3.69,2.27,1
2024-02-17,0,Ian Cole,8474013,Vancouver,1500,0.02,0,0.04,0,15070,3.69,2.27,1
2024-02-17,0,Filip Hronek,8479425,Vancouver,750,0.07,0.2,0.09,8,15070,3.69,2.27,1
2024-02-17,0,Quinn Hughes,8480800,Vancouver,500,0.22,0,0.13,3,15070,3.69,2.27,1
2024-02-17,1,Noah Juulsen,8478454,Vancouver,1800,0,0,0,0,15070,3.69,2.27,1
2024-02-17,1,Tyler Myers,8474574,Vancouver,1300,0.05,0,0.02,0,15070,3.69,2.27,1
2024-02-17,0,Nikita Zadorov,8477507,Vancouver,1500,0.04,0.2,0.09,0,15070,3.69,2.27,1
2024-02-17,0,Mason Appleton,8478891,Winnipeg,500,0.18,0.2,0.13,1,17113,2.98,2.55,0
2024-02-17,0,Morgan Barron,8480289,Winnipeg,700,0.18,0.2,0.12,0,17113,2.98,2.55,0
2024-02-17,0,Kyle Connor,8478398,Winnipeg,140,0.54,0.2,0.5,19,17113,2.98,2.55,0
2024-02-17,0,Nikolaj Ehlers,8477940,Winnipeg,220,0.31,0,0.35,7,17113,2.98,2.55,0
2024-02-17,0,Alex Iafallo,8480113,Winnipeg,475,0.14,0,0.21,13,17113,2.98,2.55,0
2024-02-17,0,Adam Lowry,8476392,Winnipeg,450,0.16,0,0.18,2,17113,2.98,2.55,0
2024-02-17,1,Sean Monahan,8477497,Winnipeg,310,0.25,0,0.19,12,17113,2.98,2.55,0
2024-02-17,0,Vladislav Namestnikov,8476480,Winnipeg,550,0.12,0,0.15,3,17113,2.98,2.55,0
2024-02-17,0,Nino Niederreiter,8475799,Winnipeg,350,0.25,0.2,0.3,12,17113,2.98,2.55,0
2024-02-17,0,Cole Perfetti,8482149,Winnipeg,340,0.27,0,0.2,6,17113,2.98,2.55,0
2024-02-17,1,Mark Scheifele,8476460,Winnipeg,205,0.33,0.2,0.44,24,17113,2.98,2.55,0
2024-02-17,1,Gabriel Vilardi,8480014,Winnipeg,230,0.35,0,0.33,9,17113,2.98,2.55,0
2024-02-17,0,Dylan DeMelo,8476331,Winnipeg,1100,0.02,0,0.04,0,17113,2.98,2.55,0
2024-02-17,0,Brenden Dillon,8475455,Winnipeg,1500,0.12,0,0.05,0,17113,2.98,2.55,0
2024-02-17,0,Josh Morrissey,8477504,Winnipeg,500,0.14,0,0.17,9,17113,2.98,2.55,0
2024-02-17,0,Neal Pionk,8480145,Winnipeg,700,0.08,0,0.08,3,17113,2.98,2.55,0
2024-02-17,0,Dylan Samberg,8480049,Winnipeg,1400,0.02,0.2,0.02,0,17113,2.98,2.55,0
2024-02-17,0,Nate Schmidt,8477220,Winnipeg,1100,0.02,0,0.06,4,17113,2.98,2.55,0
2024-02-17,0,Justin Bailey,8477473,San Jose,600,0.12,0.2,0.09,0,14743,2.11,3.71,1
2024-02-17,0,Alexander Barabanov,8482222,San Jose,380,0.09,0,0.16,5,14743,2.11,3.71,1
2024-02-17,0,Ryan Carpenter,8477846,San Jose,700,0.08,0,0.06,0,14743,2.11,3.71,1
2024-02-17,1,Anthony Duclair,8477407,San Jose,330,0.19,0.2,0.28,12,14743,2.11,3.71,1
2024-02-17,0,William Eklund,8482667,San Jose,280,0.15,0,0.14,4,14743,2.11,3.71,1
2024-02-17,0,Mikael Granlund,8475798,San Jose,330,0.15,0.2,0.13,4,14743,2.11,3.71,1
2024-02-17,0,Mike Hoffman,8474884,San Jose,425,0.16,0,0.2,7,14743,2.11,3.71,1
2024-02-17,0,Luke Kunin,8479316,San Jose,360,0.17,0.4,0.16,4,14743,2.11,3.71,1
2024-02-17,0,Kevin Labanc,8478099,San Jose,0,0.06,0.2,0.16,4,14743,2.11,3.71,1
2024-02-17,0,Nico Sturm,8481477,San Jose,550,0.09,0,0.13,1,14743,2.11,3.71,1
2024-02-17,0,Filip Zadina,8480821,San Jose,450,0.15,0.4,0.13,5,14743,2.11,3.71,1
2024-02-17,1,Fabian Zetterlund,8480188,San Jose,210,0.26,0,0.17,3,14743,2.11,3.71,1
2024-02-17,0,Calen Addison,8480884,San Jose,850,0.02,0,0.05,0,14743,2.11,3.71,1
2024-02-17,0,Ty Emberson,8480834,San Jose,1200,0.04,0,0.04,0,14743,2.11,3.71,1
2024-02-17,0,Mario Ferraro,8479983,San Jose,750,0.02,0,0.04,0,14743,2.11,3.71,1
2024-02-17,0,Nikita Okhotiuk,8481537,San Jose,0,0.03,0,0.06,0,14743,2.11,3.71,1
2024-02-17,0,Jan Rutta,8480172,San Jose,1100,0.06,0.4,0.05,0,14743,2.11,3.71,1
2024-02-17,0,Marc-Edouard Vlasic,8471709,San Jose,1000,0.16,0.6,0.05,0,14743,2.11,3.71,1
2024-02-17,0,Emil Bemstrom,8480205,Columbus,425,0.16,0.2,0.14,6,16708,2.9,3.75,0
2024-02-17,0,Yegor Chinakhov,8482475,Columbus,0,0.35,0.6,0.19,3,16708,2.9,3.75,0
2024-02-17,0,Justin Danforth,8479941,Columbus,500,0.17,0,0.2,0,16708,2.9,3.75,0
2024-02-17,0,Johnny Gaudreau,8476346,Columbus,225,0.13,0,0.31,10,16708,2.9,3.75,0
2024-02-17,1,Boone Jenner,8476432,Columbus,140,0.43,0.6,0.4,19,16708,2.9,3.75,0
2024-02-17,0,Kent Johnson,8482660,Columbus,360,0.17,0,0.18,5,16708,2.9,3.75,0
2024-02-17,0,Sean Kuraly,8476374,Columbus,475,0.16,0.2,0.17,1,16708,2.9,3.75,0
2024-02-17,1,Kirill Marchenko,8480893,Columbus,210,0.3,0.2,0.33,14,16708,2.9,3.75,0
2024-02-17,0,Jack Roslovic,8478458,Columbus,450,0.1,0.2,0.19,6,16708,2.9,3.75,0
2024-02-17,0,Cole Sillinger,8482705,Columbus,340,0.17,0,0.14,3,16708,2.9,3.75,0
2024-02-17,0,Alexandre Texier,8480074,Columbus,450,0.16,0.2,0.22,0,16708,2.9,3.75,0
2024-02-17,1,Dmitri Voronkov,8481716,Columbus,245,0.28,0.4,0.28,3,16708,2.9,3.75,0
2024-02-17,0,Jake Bean,8479402,Columbus,1200,0.08,0.2,0.09,0,16708,2.9,3.75,0
2024-02-17,0,Adam Boqvist,8480871,Columbus,700,0,0,0.13,3,16708,2.9,3.75,0
2024-02-17,0,Erik Gudbranson,8475790,Columbus,1200,0.06,0,0.05,0,16708,2.9,3.75,0
2024-02-17,0,Ivan Provorov,8478500,Columbus,750,0.08,0,0.09,1,16708,2.9,3.75,0
2024-02-17,0,Damon Severson,8476923,Columbus,750,0.16,0,0.12,6,16708,2.9,3.75,0
2024-02-17,1,Zach Werenski,8478460,Columbus,450,0.03,0,0.12,4,16708,2.9,3.75,0
2024-02-17,0,Michael Amadio,8478020,Vegas,390,0.15,0.2,0.21,4,16610,3.17,2.85,1
2024-02-17,0,Ivan Barbashev,8477964,Vegas,300,0.25,0.2,0.25,10,16610,3.17,2.85,1
2024-02-17,0,Paul Cotter,8481032,Vegas,425,0.12,0.2,0.18,2,16610,3.17,2.85,1
2024-02-17,0,Byron Froese,8475278,Vegas,850,0,0,0.06,0,16610,3.17,2.85,1
2024-02-17,0,Brett Howden,8479353,Vegas,700,0.1,0,0.14,1,16610,3.17,2.85,1
2024-02-17,0,William Karlsson,8476448,Vegas,225,0.39,0.4,0.25,8,16610,3.17,2.85,1
2024-02-17,0,Keegan Kolesar,8478434,Vegas,850,0.08,0.2,0.09,1,16610,3.17,2.85,1
2024-02-17,1,Jonathan Marchessault,8476539,Vegas,155,0.51,1,0.43,23,16610,3.17,2.85,1
2024-02-17,0,Jonas Rondbjerg,8480007,Vegas,800,0.06,0,0.05,0,16610,3.17,2.85,1
2024-02-17,0,Nicolas Roy,8478462,Vegas,390,0.23,0.2,0.2,6,16610,3.17,2.85,1
2024-02-17,0,Chandler Stephenson,8476905,Vegas,310,0.2,0.4,0.25,15,16610,3.17,2.85,1
2024-02-17,0,Mark Stone,8475913,Vegas,240,0.3,0.2,0.34,14,16610,3.17,2.85,1
2024-02-17,0,Nicolas Hague,8479980,Vegas,1200,0.04,0.2,0.06,0,16610,3.17,2.85,1
2024-02-17,0,Alec Martinez,8474166,Vegas,900,0.11,0,0.07,0,16610,3.17,2.85,1
2024-02-17,0,Brayden McNabb,8475188,Vegas,1400,0.04,0,0.03,0,16610,3.17,2.85,1
2024-02-17,0,Daniil Miromanov,8482624,Vegas,1100,0,0,0.07,1,16610,3.17,2.85,1
2024-02-17,0,Alex Pietrangelo,8474565,Vegas,650,0.04,0,0.12,4,16610,3.17,2.85,1
2024-02-17,0,Zach Whitecloud,8480727,Vegas,1400,0.05,0,0.1,0,16610,3.17,2.85,1
2024-02-17,0,Sebastian Aho,8478427,Carolina,190,0.38,0.4,0.43,27,15391,3.34,2.74,0
2024-02-17,0,Michael Bunting,8478047,Carolina,290,0.23,0.4,0.27,15,15391,3.34,2.74,0
2024-02-17,0,Jack Drury,8480835,Carolina,425,0.15,0,0.11,2,15391,3.34,2.74,0
2024-02-17,0,Jesper Fast,8475855,Carolina,600,0.12,0.2,0.15,2,15391,3.34,2.74,0
2024-02-17,1,Seth Jarvis,8482093,Carolina,225,0.32,0.4,0.24,13,15391,3.34,2.74,0
2024-02-17,0,Jesperi Kotkaniemi,8480829,Carolina,450,0.17,0,0.18,5,15391,3.34,2.74,0
2024-02-17,0,Jordan Martinook,8476921,Carolina,425,0.17,0.4,0.14,0,15391,3.34,2.74,0
2024-02-17,0,Martin Necas,8480039,Carolina,215,0.33,0.6,0.26,16,15391,3.34,2.74,0
2024-02-17,1,Stefan Noesen,8476474,Carolina,550,0.21,0,0.19,13,15391,3.34,2.74,0
2024-02-17,0,Jordan Staal,8473533,Carolina,500,0.13,0.2,0.18,1,15391,3.34,2.74,0
2024-02-17,1,Andrei Svechnikov,8480830,Carolina,205,0.34,0.2,0.36,20,15391,3.34,2.74,0
2024-02-17,0,Teuvo Teravainen,8476882,Carolina,265,0.32,0.2,0.26,23,15391,3.34,2.74,0
2024-02-17,0,Brent Burns,8470613,Carolina,450,0.15,0,0.16,11,15391,3.34,2.74,0
2024-02-17,0,Jalen Chatfield,8478970,Carolina,1300,0.1,0.2,0.08,0,15391,3.34,2.74,0
2024-02-17,0,Dmitry Orlov,8475200,Carolina,1200,0.06,0,0.11,3,15391,3.34,2.74,0
2024-02-17,0,Brett Pesce,8477488,Carolina,1000,0.07,0,0.08,2,15391,3.34,2.74,0
2024-02-17,0,Brady Skjei,8476869,Carolina,650,0.13,0,0.15,5,15391,3.34,2.74,0
2024-02-17,0,Jaccob Slavin,8476958,Carolina,900,0.08,0,0.08,1,15391,3.34,2.74,0
